MIMAT_ID	logFC	P.Value	adj.P.Val
MIMAT0000997	0.05465743262791262	0.14986450286106606	0.30401729721966264
MIMAT0004808	-0.09209881270778417	0.15193688119723478	0.3077578631168049
MIMAT0005458	0.4293736848198301	0.15230309277706838	0.3077907109290766
MIMAT0002819	-0.4710406307643452	0.15241009962115376	0.3077907109290766
MIMAT0009205	-0.05862027673288237	0.15266872109649193	0.3078514480793033
MIMAT0015029	0.0548092494514588	0.1533440798855092	0.3087510846125274
MIMAT0005912	-0.08857913668160089	0.15436667050271116	0.3096381648263328
MIMAT0016868	0.2541760420866681	0.15438107782286684	0.3096381648263328
MIMAT0004589	-0.15958429538041574	0.15447427376636647	0.3096381648263328
MIMAT0004555	0.23268160612117814	0.1561326524720451	0.31249729997005166
MIMAT0017994	0.06193587371360362	0.1572359874267582	0.3142386870383432
MIMAT0004802	0.06495439894760759	0.15811077693148348	0.315518839298827
MIMAT0014695	0.6901154085173394	0.15871261566805098	0.3162513214569004
MIMAT0010132	0.08227989700389411	0.1596891037548992	0.3177270646349324
MIMAT0018110	0.20122201490129946	0.16008048944752004	0.3180360166457367
MIMAT0003234	-0.04376354446846858	0.160660747083603	0.3187187427416985
MIMAT0004763	0.5515400514316867	0.16244241776002094	0.3217793187099238
MIMAT0018191	0.28802733120882357	0.163169481924817	0.32274492239754554
MIMAT0003341	0.2353234952169268	0.166205448915091	0.32826794675751847
MIMAT0000082	-0.2454986968170693	0.16663010020998065	0.3286248096381317
MIMAT0004983	-0.5344987184902088	0.16728296436295384	0.32921617611157633
MIMAT0015375	0.09375920062423428	0.16741876810425374	0.32921617611157633
MIMAT0004928	-0.06576368394312751	0.1683613527488425	0.33035502849744075
MIMAT0012595	0.038153981875420476	0.16848842210671255	0.33035502849744075
MIMAT0007887	0.04961535547394432	0.1705671500539307	0.33394469639919283
MIMAT0001583	0.15471187478052045	0.17163234722031467	0.33488116894774816
MIMAT0018192	0.049399261650436115	0.17171526735876047	0.33488116894774816
MIMAT0000069	-0.4701292192968649	0.17179130493162137	0.33488116894774816
MIMAT0004594	-0.2591556242924276	0.17287645897860526	0.33635003341753467
MIMAT0015281	0.40729688300161343	0.17304422654666038	0.33635003341753467
MIMAT0003251	-0.07587503179381262	0.17477276607134073	0.33897881792784285
MIMAT0011159	-0.04520420946792783	0.17489998400879792	0.33897881792784285
MIMAT0001575	-0.048391655916216865	0.176101334676883	0.340816807197933
MIMAT0009149	0.0996462246275782	0.1767349494185549	0.341343223142084
MIMAT0000254	0.6448372765474771	0.17688015571876364	0.341343223142084
MIMAT0002829	-0.0785855035629391	0.178231376555288	0.3432186595978438
MIMAT0005953	-0.04895933422066571	0.17859881666711297	0.3432186595978438
MIMAT0005886	0.05833185416783779	0.17861639226287193	0.3432186595978438
MIMAT0002816	-1.1392355562021876	0.17923815125694056	0.3437383033826761
MIMAT0003270	-0.14913328611226442	0.17955834841060364	0.3437383033826761
MIMAT0014696	0.3852265331234367	0.17965238721707794	0.3437383033826761
MIMAT0000068	-0.5201512776343824	0.18030157630138272	0.3444910968481738
MIMAT0005923	0.08885358344741696	0.18185469740327492	0.3468112009879382
MIMAT0000646	0.9870298818502006	0.18203082338416654	0.3468112009879382
MIMAT0004485	-0.0620636870015266	0.18296311754104466	0.34809508379630955
MIMAT0005894	-0.07255154130979154	0.18431454057963237	0.349793941978778
MIMAT0005591	0.08689667392958358	0.1845300236890709	0.349793941978778
MIMAT0005592	0.14634700401968725	0.18463510968590285	0.349793941978778
MIMAT0018106	-0.04817970190796552	0.18569614854794236	0.35106290401880214
MIMAT0014706	-0.056836050517994986	0.18582616968478538	0.35106290401880214
MIMAT0017988	-0.043476731403464676	0.18880915250516578	0.3559970373627927
MIMAT0005942	-0.3415928466422305	0.1889665046135091	0.3559970373627927
MIMAT0000094	0.5537206903531575	0.18965672904754796	0.3567983436131943
MIMAT0004676	0.3162126564776438	0.1926575303360825	0.3619382055267826
MIMAT0004608	-0.049797876924620135	0.193007876349672	0.362091378054329
MIMAT0003715	0.039958715922981045	0.19427796176629536	0.3639671967999998
MIMAT0004611	-0.05785422604611897	0.19563356092348938	0.3659977868943614
MIMAT0011777	0.3196065605786131	0.19645810052125304	0.36683625144762344
MIMAT0002194	0.04510133917971446	0.19662640946190357	0.36683625144762344
MIMAT0009199	0.08042066480920637	0.19834311579406103	0.3692645300963096
MIMAT0016883	0.09182366536278726	0.1984762581957893	0.3692645300963096
MIMAT0002189	-0.051324501022353586	0.19939154210811857	0.37045573409604926
MIMAT0004492	-0.08375494108229337	0.20142107548187424	0.37354815018352305
MIMAT0015376	-0.06826658373351828	0.2016106200322355	0.37354815018352305
MIMAT0003416	0.0769138517784283	0.20443263179672114	0.3782565316348673
MIMAT0002888	0.3344300889683204	0.20634994840605853	0.3812803573428818
MIMAT0015045	0.19876701969898955	0.20704007163756227	0.38203147465177584
MIMAT0004554	-0.05334853894265369	0.20749005996110367	0.38209840743661355
MIMAT0015055	0.06334445929687908	0.2076436779833713	0.38209840743661355
MIMAT0014700	0.03980484578835666	0.20867407380954234	0.3831263686063284
MIMAT0015018	-0.053072116575928786	0.2087711615122829	0.3831263686063284
MIMAT0018119	0.04406238621903317	0.20908107770001405	0.38317307709104614
MIMAT0018079	0.2356189235676626	0.2110157656133713	0.3858020615651608
MIMAT0004602	-0.4322695293545401	0.21154250634545543	0.3858020615651608
MIMAT0003246	-0.05610292188715817	0.21157614985677403	0.3858020615651608
MIMAT0002856	-0.07159760180593981	0.2116791579924436	0.3858020615651608
MIMAT0018105	0.06072338680709138	0.21195378365895587	0.3858020615651608
MIMAT0000444	0.4462508865831151	0.2125057421630307	0.3858020615651608
MIMAT0004923	-0.051139472480993396	0.21252051201287994	0.3858020615651608
MIMAT0000083	0.34164212746059275	0.21326050637789012	0.38620817186074446
MIMAT0014999	0.33920493034192273	0.2141523025985072	0.38620817186074446
MIMAT0003310	0.04955052619927603	0.21422077115582353	0.38620817186074446
MIMAT0000266	0.05648966812228528	0.21465451367521196	0.38620817186074446
MIMAT0002883	0.057110695710653275	0.21465899483786258	0.38620817186074446
MIMAT0000425	-0.3875840310557397	0.21475460178443237	0.38620817186074446
MIMAT0016850	0.05256246080419824	0.21519618940744678	0.38620817186074446
MIMAT0000718	-0.0566121535014738	0.2152253067711748	0.38620817186074446
MIMAT0004700	0.05056529390095925	0.21532467488301343	0.38620817186074446
MIMAT0005897	-0.05867824588211295	0.2158704945871477	0.3863246275549072
MIMAT0015651	0.3969821122568407	0.2159632105039682	0.3863246275549072
MIMAT0018112	-0.040121301483265946	0.21654182310001718	0.38684593596249756
MIMAT0005583	-0.23582429159315316	0.21846248591940712	0.3897602232231012
MIMAT0009448	0.5876586913440255	0.21905912507077682	0.38999605232741813
MIMAT0015033	0.075911075104234	0.2191737279969232	0.38999605232741813
MIMAT0004960	-0.056062417720887096	0.2211012912279689	0.39290691198426664
MIMAT0000075	-0.37516556861791933	0.22223495792031372	0.3938446099177757
MIMAT0018195	-0.08326860831722727	0.22244898481991163	0.3938446099177757
MIMAT0004766	-0.04147212020304581	0.222537233234291	0.3938446099177757
MIMAT0018184	-0.08561470277186287	0.2231986817509752	0.3938446099177757
MIMAT0004974	-0.08026622042930869	0.2233228976973356	0.3938446099177757
MIMAT0004754	-0.054599892157124096	0.22338328283383863	0.3938446099177757
MIMAT0018068	-0.37258902191434756	0.22419904869325832	0.39476616809126663
MIMAT0003215	-0.0509114209175359	0.22540841906231243	0.3963774679855546
MIMAT0015035	-0.09934845819860061	0.22610543543618222	0.3970847738364243
MIMAT0003422	0.05168122921512696	0.22694781437397385	0.39804519005435257
MIMAT0018120	0.03520063922405604	0.22788796838406072	0.3991743737494535
MIMAT0018194	-0.05303282029282687	0.22845654692693113	0.3996506087150341
MIMAT0000420	-0.3710126112984278	0.22909659678115127	0.39985350716951773
MIMAT0018196	0.047887542119086565	0.2291662268261824	0.39985350716951773
MIMAT0015079	0.30862343791131613	0.23110273940849335	0.40271072442851297
MIMAT0016926	0.1322120755335609	0.23307356851883348	0.40562028009672957
MIMAT0018182	-0.04649873998713061	0.23539456377756007	0.40913093859144956
MIMAT0018072	-0.47217505365163054	0.23601884066784917	0.4096873432726712
MIMAT0000457	-0.5781173002764967	0.23680091888643887	0.4105158786873014
MIMAT0009206	-0.06211845109846347	0.23747722939579757	0.41103004080551014
MIMAT0000458	0.14321159313483234	0.23770779642724008	0.41103004080551014
MIMAT0005929	-0.41581411352813474	0.24485885418638026	0.42285240588340284
MIMAT0005905	0.04781086267369518	0.24576487177962403	0.42309953640981124
MIMAT0004557	0.298843723705094	0.2458920687970238	0.42309953640981124
MIMAT0004556	-0.08010444951836927	0.2459442739486876	0.42309953640981124
MIMAT0005788	-0.5169810576715205	0.24736381309424138	0.4249987962218662
MIMAT0015030	-0.37064606554598317	0.24876675767396908	0.42686474214883613
MIMAT0003320	0.1861232573551497	0.24965284885569264	0.4278401875427709
MIMAT0012171	0.1735466571955352	0.2500783794876605	0.42802487569234904
MIMAT0005908	-0.0632396491251266	0.25082240176379855	0.42842126725745205
MIMAT0018164	0.10716023775417087	0.25117717982088794	0.42842126725745205
MIMAT0015652	0.5315226670664935	0.2512641433803913	0.42842126725745205
MIMAT0003303	-0.0569658226582944	0.2539210367884587	0.4316460078526965
MIMAT0004926	-0.12240259394016506	0.25407936950421095	0.4316460078526965
MIMAT0003426	-0.0449716836498732	0.254358208545968	0.4316460078526965
MIMAT0004811	0.10105030537170234	0.2548701201076246	0.4316460078526965
MIMAT0004686	-0.04743136264075313	0.25500301685798354	0.4316460078526965
MIMAT0005922	-0.3818053745282171	0.2550781159990694	0.4316460078526965
MIMAT0004792	0.04069576647944995	0.2558595206438372	0.4319874216651936
MIMAT0015238	-0.055534087097262284	0.2559212787593352	0.4319874216651936
MIMAT0017998	-0.037656098406601356	0.2563432230476726	0.43215809943080724
MIMAT0005946	0.38559728944277166	0.25752743497250086	0.43361181863494835
MIMAT0004510	-0.03714710169827799	0.25862710067741396	0.4349197311017186
MIMAT0002193	-0.45920791228919516	0.25901696766307086	0.4350322387059307
MIMAT0010133	-0.047671928661112146	0.25979773372381326	0.4356335097332913
MIMAT0004677	0.05804148277357055	0.2602647571081348	0.4356335097332913
MIMAT0005928	-0.07662637314638848	0.26034519327045247	0.4356335097332913
MIMAT0004813	-0.06718472417743854	0.2624181332920829	0.4384632308415722
MIMAT0015015	-0.05199895376622763	0.26268732538169914	0.4384632308415722
MIMAT0004776	0.16525178146870725	0.26331897675251204	0.4389735911950912
MIMAT0005826	-0.45540733573602077	0.2649396379849708	0.44112940959920355
MIMAT0014988	-0.3059216141308166	0.2653307260605928	0.4412351703748377
MIMAT0015023	-0.04107271875998209	0.2661655122812282	0.44143215275906666
MIMAT0003299	-0.5393103561601424	0.2663860436333191	0.44143215275906666
MIMAT0005876	0.11643780252792565	0.2664323238256282	0.44143215275906666
MIMAT0010131	-0.0486591026079654	0.267594126570052	0.4428123937221867
MIMAT0009197	-0.10086008294183214	0.26997633475346017	0.4462062857827127
MIMAT0015218	-0.43635614362904024	0.2703781962931346	0.4463228313809464
MIMAT0000773	0.057068767922599566	0.27298706581452764	0.4496101374187202
MIMAT0016906	-0.08775504589420999	0.2732054697634983	0.4496101374187202
MIMAT0003883	0.04923025696673845	0.2736508571674778	0.4496101374187202
MIMAT0004807	-0.04286862571682023	0.2740009111921023	0.4496101374187202
MIMAT0003230	-0.05801067808781462	0.2740385470087374	0.4496101374187202
MIMAT0003284	-0.05128191988444328	0.2747355442439197	0.4497757556994521
MIMAT0004949	0.14785307003266152	0.27480731027516636	0.4497757556994521
MIMAT0004681	-0.0678739087058456	0.27587847635644414	0.45098095588850756
MIMAT0000275	-0.5451937121116498	0.2762330368896775	0.45101321295805524
MIMAT0015014	0.040302598726851505	0.2769825918429858	0.45168952931295625
MIMAT0018113	0.04923284822996842	0.28000601403797365	0.4560678366495169
MIMAT0003410	-0.06272765723187407	0.28335105389322796	0.46059388692893855
MIMAT0018444	-0.31038653009424577	0.28346869507356354	0.46059388692893855
MIMAT0004910	-0.05262341084251714	0.28574810710139603	0.4637381930910608
MIMAT0016855	-0.04841840302467693	0.28686430786980277	0.4649894376662146
MIMAT0004609	0.1405455628819376	0.2876015313124906	0.4656241137955828
MIMAT0003343	0.6044534257985676	0.2882812892688951	0.465899223149196
MIMAT0006789	-0.04436838731675299	0.288463216114647	0.465899223149196
MIMAT0000750	0.23903228659308304	0.2901556913175371	0.4680715164128413
MIMAT0018206	-0.059002760841884244	0.2915058281643436	0.46901426477589686
MIMAT0015001	-0.03989492897308342	0.2915338760016143	0.46901426477589686
MIMAT0018005	0.09130090749867986	0.29178467251833823	0.46901426477589686
MIMAT0014697	-0.039963825956323105	0.29361774223307635	0.47124562221562954
MIMAT0004185	-0.0564396684215651	0.2938725483750028	0.47124562221562954
MIMAT0003286	0.06691199971135725	0.29508596427142875	0.47262876798289477
MIMAT0000415	0.44648999239948595	0.2972238232935273	0.47548751778667614
MIMAT0003308	-0.416255349600319	0.2980745626817555	0.4762828421498513
MIMAT0000097	-0.48491067390327	0.29893738432651196	0.4763345708035192
MIMAT0015377	0.07071345641976157	0.2990316312844165	0.4763345708035192
MIMAT0004918	-0.2398961233105176	0.2991678150703617	0.4763345708035192
MIMAT0003886	0.23318023619412973	0.29985427655212427	0.4768638849063889
MIMAT0004591	-0.037795431415350814	0.30199558680679295	0.47970289555277135
MIMAT0015279	-0.049503587599899736	0.3033203452941245	0.4806131691789699
MIMAT0011775	0.27414484848110277	0.30340789651524436	0.4806131691789699
MIMAT0003716	-0.05815548045866558	0.30363905491559273	0.4806131691789699
MIMAT0003328	-0.03524888981113617	0.3049706559633455	0.48215431171669765
MIMAT0010203	0.03210665861428847	0.3074902662131253	0.4855678646999763
MIMAT0005885	0.060447242080991385	0.30884067503777846	0.48712926144717517
MIMAT0002875	0.05238420270271422	0.30953914513636493	0.4876599163727293
MIMAT0007885	0.03769351872937424	0.31059738656074654	0.48875546693612804
MIMAT0002852	0.07344095123940415	0.3115121229189476	0.4896229049846236
MIMAT0002185	-0.041565665617164946	0.3125776384261963	0.49072503375301446
MIMAT0000071	0.3094219527434728	0.3132669019575394	0.4912345948041974
MIMAT0000683	-0.051829925686389805	0.31478329392030424	0.49288277754128135
MIMAT0018178	0.03610026454263327	0.3153414032250724	0.49288277754128135
MIMAT0001413	0.31200872605122665	0.3154157047071897	0.49288277754128135
MIMAT0003336	-0.04587748081987428	0.3175639795626091	0.49566475141464017
MIMAT0000251	-0.04703751860324972	0.31875608007412803	0.4965970709659886
MIMAT0015061	-0.04421427490996764	0.3188986387420788	0.4965970709659886
MIMAT0004601	0.3229749051921692	0.32025382411015985	0.49813152549236184
MIMAT0017993	-0.04826548251344544	0.32236166952028233	0.5008317979744179
MIMAT0000268	-0.05853494867472735	0.3230758703587877	0.501363130614386
MIMAT0003236	0.17956030984030258	0.32603169388100106	0.5051184322898622
MIMAT0004972	-0.04202157625622172	0.3262457580491315	0.5051184322898622
MIMAT0015090	-0.0870835210784567	0.32733054168579667	0.5054784031508642
MIMAT0004450	-0.042492202241504906	0.32744902097436934	0.5054784031508642
MIMAT0003222	-0.037335109131570184	0.3278554585436877	0.5054784031508642
MIMAT0010497	-0.04406166444228204	0.32797930538519326	0.5054784031508642
MIMAT0005893	-0.34743489956334844	0.3292410112155332	0.5068430195512265
MIMAT0003882	0.08013395826912807	0.32966502326102665	0.5069164227541129
MIMAT0018002	0.11589320772646283	0.3307541362690628	0.5080111990358354
MIMAT0003221	-0.26922212678673163	0.33276018349215464	0.5101893828933732
MIMAT0002873	-0.11957171821305257	0.3329298200172792	0.5101893828933732
MIMAT0018445	0.03716750927556905	0.3340857865588971	0.5112089509981902
MIMAT0004596	0.06896015772676738	0.33435418398619565	0.5112089509981902
MIMAT0003217	0.029313401999766155	0.33590270621929363	0.5129942690219824
MIMAT0011778	-0.09382743422487529	0.3369608608074335	0.5140274966111131
MIMAT0000753	0.4400654281266944	0.33816830965445277	0.515285874552656
MIMAT0005866	0.04073961319552533	0.3386389225156078	0.515419919354264
MIMAT0014691	0.03212674917982232	0.33979419427820046	0.516594559472614
MIMAT0012172	-0.07410978262399259	0.34107292113212073	0.5179540301747088
MIMAT0003338	0.3366625636783686	0.34351879460783485	0.5210808742531008
MIMAT0004911	-0.2776262052665233	0.3450160692297003	0.5227633804863964
MIMAT0005925	0.03875937447785234	0.3482190824058018	0.5270237123602416
MIMAT0000725	-0.07248162075246795	0.3521464930128684	0.5323696140160872
MIMAT0001636	-0.029406651011860067	0.35350474084830996	0.5338238631420107
MIMAT0015050	0.027543270886061306	0.3548330687799901	0.5352297241283838
MIMAT0003289	-0.040121855711397904	0.35568427158432536	0.5359135501387989
MIMAT0016849	0.0887325577064608	0.3561946734188063	0.5360829330671867
MIMAT0016902	0.028678544185626844	0.35706982146670674	0.5368002784772924
MIMAT0018085	-0.35312428350057085	0.35860254485460685	0.5380660890200015
MIMAT0004806	-0.06011019849257455	0.3587107260133343	0.5380660890200015
MIMAT0003306	0.11480943477781418	0.36028866844345364	0.5384074716484663
MIMAT0016905	0.033405078507993756	0.3603950871167386	0.5384074716484663
MIMAT0001584	0.05833185423045655	0.36051171009002536	0.5384074716484663
MIMAT0002861	-0.03606019662059107	0.3605371487950383	0.5384074716484663
MIMAT0000999	0.0336690320016232	0.3611661249570848	0.5387494687898041
MIMAT0016896	0.03234777743118529	0.3618546893068517	0.5391794983366474
MIMAT0002176	-0.17378839280849853	0.3623336930796397	0.5392966680422924
MIMAT0002836	-0.051218660628075785	0.36502448105852947	0.5427019602492706
MIMAT0004913	-0.04937750716445504	0.3663056354119386	0.5440062744210378
MIMAT0005931	-0.05223703112595234	0.367034789694653	0.5444888344919577
MIMAT0004976	0.0639842388501276	0.36853614106627985	0.5461146116790748
MIMAT0005902	-0.040926505048151846	0.3694796273896719	0.5469110528504264
MIMAT0007886	-0.04373313058466787	0.37068189389805806	0.548088376597897
MIMAT0018101	-0.03448124191634751	0.3735620055828379	0.5517412516667574
MIMAT0018076	-0.2984808557583662	0.3754168706132247	0.5538735210471125
MIMAT0000756	-0.0707880392973134	0.37638260188280714	0.5546907710461063
MIMAT0003260	-0.06626625087836449	0.3792866442038475	0.5583596827787788
MIMAT0015010	0.27154421110022636	0.3811775571438807	0.5602379762926104
MIMAT0005789	-0.34576943443975894	0.3821503866692104	0.5602379762926104
MIMAT0004982	0.2915376623318885	0.3823934302623908	0.5602379762926104
MIMAT0015058	-0.07726402547879326	0.38240912563274787	0.5602379762926104
MIMAT0005935	-0.04696743507177703	0.382642121892503	0.5602379762926104
MIMAT0003219	-0.03249120005387281	0.3846409535469183	0.5625530558389782
MIMAT0016900	-0.3819623137659703	0.38645451815433884	0.5645924468046577
MIMAT0014995	0.034968031668526654	0.3877257069064918	0.5658358907941976
MIMAT0003712	0.29286713728195085	0.3891432381945009	0.5672899803549705
MIMAT0015048	0.06340111960973109	0.39710042565915027	0.5779288523100619
MIMAT0018111	-0.03884522119790101	0.3976980783903519	0.5779288523100619
MIMAT0003218	0.02700136914173059	0.39772831929578867	0.5779288523100619
MIMAT0012597	0.07714150125779938	0.39941157644048686	0.5797493464066119
MIMAT0006765	0.17744203032649258	0.39985589341017336	0.5797695246754613
MIMAT0004690	-0.027771175949939074	0.40103340407795685	0.5806130068767722
MIMAT0005791	-0.042410233752237896	0.4012997100239606	0.5806130068767722
MIMAT0002891	-0.027998495799083256	0.4044086172981366	0.5844832698504184
MIMAT0001580	-0.03025944202821571	0.40758036571131795	0.588435962071967
MIMAT0007891	0.05457242880314227	0.40934145361645347	0.5903457580528509
MIMAT0016921	0.21282583393270613	0.41050552581729316	0.5913913831827742
MIMAT0004902	0.029542559367238853	0.4138618506501819	0.5955896504549092
MIMAT0004977	-0.0449494936687593	0.4178510583022904	0.6006887679116171
MIMAT0003255	-0.04598636630302606	0.4200650254934064	0.6028937727631271
MIMAT0003880	0.2814744939047328	0.42028006876360524	0.6028937727631271
MIMAT0002177	-0.46129262010026034	0.42279414154279416	0.6051144082512426
MIMAT0004971	0.07539315381880428	0.42296377535045293	0.6051144082512426
MIMAT0005794	0.09810101514103259	0.42341905521495593	0.6051144082512426
MIMAT0015280	-0.028428619627861692	0.4236250088945225	0.6051144082512426
MIMAT0003312	0.030706474279573234	0.42542037662539345	0.6058559541628056
MIMAT0016923	0.02893210456899574	0.42545955062196483	0.6058559541628056
MIMAT0016847	0.04689074578507246	0.42578348376748654	0.6058559541628056
MIMAT0015037	-0.0651859835126287	0.425943272896939	0.6058559541628056
MIMAT0004804	0.03254092213366797	0.4313832639711699	0.6129464731742256
MIMAT0004683	-0.22147928315043666	0.4322506633268639	0.6135317634365497
MIMAT0018086	-0.040881975381106724	0.43343194508306704	0.6145608737125172
MIMAT0005576	0.185607945972648	0.43399403121966296	0.6147107886991441
MIMAT0001578	0.03444970540317332	0.4355651903529054	0.6162881422325248
MIMAT0000447	-0.3421155686999143	0.43756154852084106	0.6184631750866452
MIMAT0002188	-0.03347675412706008	0.4382596564128328	0.6188005840545973
MIMAT0016899	-0.03053132593475459	0.43897741148008085	0.6191649981818522
MIMAT0000064	-0.2048861523182935	0.4424067608919203	0.6233492750224024
MIMAT0018360	0.029819370178625074	0.4428992289768985	0.6233910777762615
MIMAT0000263	-0.40945553587927985	0.44376511797001084	0.6239578433252658
MIMAT0018066	0.17884277448228475	0.44464229011943646	0.6245392750686974
MIMAT0014705	0.02928745630067827	0.446088569263295	0.6259180237475608
MIMAT0005944	-0.03442591053648172	0.44802629151021844	0.6279827415861231
MIMAT0004912	-0.02901860797111305	0.44866901332262277	0.6282298970328201
MIMAT0015080	0.24294738617380482	0.45226265223788253	0.6323737403798954
MIMAT0015378	0.07889407371499534	0.4525673984604448	0.6323737403798954
MIMAT0015064	-0.028835053444774737	0.45349810249230205	0.6330175586084257
MIMAT0002822	-0.03291060817117506	0.4541299100947277	0.6332432597283625
MIMAT0015049	-0.02531381448850247	0.4553264963311585	0.6342552125729789
MIMAT0003298	-0.11544913369892466	0.4559499291037653	0.6344454912100129
MIMAT0017981	0.09494841105739932	0.45640510837602266	0.6344454912100129
MIMAT0004507	-0.025584284927511677	0.4612007147265319	0.6402770034512936
MIMAT0007347	-0.06372032740110899	0.4615508317380891	0.6402770034512936
MIMAT0015216	-0.167785647321736	0.4622708760490908	0.6406161214384005
MIMAT0018102	-0.02997481351591658	0.4643326779719398	0.6428120423722538
MIMAT0016910	-0.037475495033837465	0.46520719057121496	0.6433614842909924
MIMAT0018114	-0.028195509769287076	0.46573624706008776	0.6434325382460905
MIMAT0004751	-0.0391261382769147	0.46778527094624334	0.6456011884883092
MIMAT0007890	-0.20774606119362063	0.46863246414845394	0.6456193793544038
MIMAT0004901	-0.03165858859075038	0.4690120624474138	0.6456193793544038
MIMAT0015215	0.02835092058954622	0.4695949185172802	0.6456193793544038
MIMAT0004600	-0.30240547220499375	0.4704242743026409	0.6456193793544038
MIMAT0010367	0.06650869803054725	0.47067373241227994	0.6456193793544038
MIMAT0014987	-0.02516193850242764	0.4706742617119707	0.6456193793544038
MIMAT0016918	-0.029889622591641546	0.4720268890819669	0.6468160931774256
MIMAT0005871	-0.3746576689528667	0.47501431580581177	0.6502482554780777
MIMAT0015003	-0.0353588360634781	0.47690867953979754	0.6520263573043481
MIMAT0004604	-0.023260009386799892	0.4775284633072596	0.6520263573043481
MIMAT0002180	0.03906235738829311	0.4777654154858141	0.6520263573043481
MIMAT0005945	-0.02114140904882728	0.47944797302219877	0.6536603437863377
MIMAT0015007	-0.02699624862520144	0.4804922518147946	0.6544217019155999
MIMAT0004592	0.05359282758936056	0.48234395512198747	0.6558925027241616
MIMAT0004922	-0.03788547334629626	0.4825460060873379	0.6558925027241616
MIMAT0018352	0.22178476260534957	0.48496893265907137	0.6576942797269207
MIMAT0015650	-0.034064405150413965	0.48562506106151615	0.6576942797269207
MIMAT0005457	-0.033951899878138965	0.48596326670142853	0.6576942797269207
MIMAT0015087	-0.18143770377536425	0.486290119589336	0.6576942797269207
MIMAT0016914	0.017289008781862975	0.4867810677814248	0.6576942797269207
MIMAT0018188	0.018917696687599014	0.4876722480131199	0.6576942797269207
MIMAT0004762	0.03877007123774601	0.4881556288890594	0.6576942797269207
MIMAT0018087	-0.2148558052223647	0.488470252015452	0.6576942797269207
MIMAT0017995	-0.03561524782957954	0.48862789741146995	0.6576942797269207
MIMAT0004815	-0.028912877506030644	0.48882293824926615	0.6576942797269207
MIMAT0013771	0.10838926024398125	0.4894352658670651	0.6576942797269207
MIMAT0003317	0.07851923946794136	0.4900439930017716	0.6576942797269207
MIMAT0016853	-0.02617031034453282	0.4902190473985364	0.6576942797269207
